 128754    154.42999    4.34005    21.80   0.4363   0.0603   -20.03   0   0
 128756    154.40770    4.35365    20.78   0.3480   0.0412   -20.27   1   0
 128757    154.39723    4.34132    21.02   0.7169   0.0695   -23.20   0   0
 128758    154.39397    4.38893    21.62   0.6389   0.0304   -22.15   0   0
 128759    155.60101    4.56539    21.38   0.4019   0.0942   -19.36   0   0
 128760    155.59215    4.39492    19.98   0.3179   0.0746   -20.51   0   0
 128761    155.57983    4.49508    20.98   0.3344   0.0406   -19.60   0   0
 128762    155.57642    4.50739    20.82   0.3041   0.0557   -19.81   0   0
 128763    155.64803    4.56269    21.33   0.5070   0.0565   -20.95   0   0
 128764    155.60616    4.48679    22.33   0.7040   0.0996   -21.48   0   0
 128765    155.61064    4.37812    21.57   0.4172   0.0855   -19.41   0   0
 128766    155.60802    4.53254    20.77   0.5029   0.0982   -21.34   0   0
 128767    155.59465    4.56185    21.77   0.4984   0.0752   -20.54   0   0
 128768    155.59601    4.53484    21.06   0.6157   0.0940   -22.10   0   0
 128769    155.61731    4.41053    20.07   0.2796   0.0247   -20.39   0   0
 128770    155.61328    4.51247    21.12   0.5788   0.0995   -21.61   0   0
 128771    155.61847    4.39681    21.02   0.4455   0.1105   -20.66   0   0
 128772    155.62624    4.49230    20.01   0.5281   0.0001   -22.22   1   1
 128773    155.62852    4.44033    20.21   0.5367   0.0001   -22.62   1   1
 128774    155.62941    4.44777    21.03   0.2945   0.0570   -19.58   0   0
 128775    155.62979    4.49657    20.90   0.5208   0.0150   -21.78   1   0
 128776    155.63379    4.45227    21.72   0.4415   0.0914   -19.95   0   0
 128811    154.58737    4.04860    19.13   0.2532   0.0166   -20.98   1   0
 128812    154.59413    4.02749    21.63   0.4144   0.1022   -19.42   0   0
 128813    154.59198    4.07309    21.60   0.4586   0.1027   -19.62   0   0
 128814    155.76378    4.11013    18.38   0.1695   0.0227   -20.50   0   0
 128815    155.77705    4.13454    15.63   0.0485   0.0000   -20.28   1   1
 128816    155.76869    4.12973    21.03   0.5759   0.0377   -22.09   1   0
 128817    155.75858    4.11751    19.17   0.2344   0.0151   -20.72   1   0
 128818    155.77330    4.10028    19.53   0.2160   0.0171   -20.09   0   0
 128819    155.78268    4.01291    21.16   0.4645   0.1137   -20.32   0   0
 128820    155.78149    4.03777    21.17   0.3616   0.0417   -20.00   1   0
 128821    155.78238    4.09359    21.85   0.6886   0.1078   -21.72   0   0
 128860    154.93190    4.93760    22.07   0.4948   0.0898   -19.62   0   0
 128861    154.93863    4.79635    17.41   0.1648   0.0000   -21.57   1   1
 128862    154.94061    4.78513    18.33   0.1346   0.0327   -20.03   0   0
 128863    154.94397    4.88987    20.36   0.3581   0.0916   -20.35   0   0
 128864    154.92490    4.82626    20.27   0.3001   0.0699   -19.99   0   0
 128865    154.92436    4.87648    20.79   0.2920   0.0202   -19.71   0   0
 128866    154.93333    4.93081    20.48   0.3051   0.0518   -19.86   0   0
 128867    154.94144    4.82981    21.64   0.7561   0.1230   -22.20   0   0
 128868    154.94006    4.93480    20.59   0.3438   0.0386   -20.47   1   0
 128869    154.95248    4.86065    21.18   0.4244   0.1138   -20.03   0   0
 128870    154.95596    4.80745    21.46   0.4392   0.0960   -20.09   0   0
 128871    154.95219    4.91908    21.22   0.5544   0.0239   -21.74   0   0
 128872    154.92285    4.86181    22.48   0.6595   0.1195   -20.87   0   0
 128873    154.92680    4.92029    22.12   0.4228   0.0662   -19.60   0   0
 128874    154.93939    4.88212    22.07   0.7489   0.0926   -22.21   0   0
 128875    154.94380    4.86910    21.93   0.3599   0.0323   -19.23   0   0
 128876    154.93373    4.78727    22.44   0.8022   0.0831   -21.38   0   0
 128877    154.99915    4.92945    22.24   0.5703   0.1165   -20.26   0   0
 128878    155.05533    4.87390    21.44   0.6503   0.0963   -21.86   0   0
 128879    155.00520    4.90162    19.60   0.2026   0.0349   -19.96   0   0
 128880    155.03549    4.78140    18.56   0.1520   0.0348   -20.07   0   0
 128881    155.06303    4.86048    18.52   0.2563   0.0000   -21.70   1   1
 128882    155.06058    4.85957    20.49   0.5118   0.0212   -22.13   1   0
 128883    154.98236    4.91820    19.31   0.2005   0.0275   -20.07   0   0
 128884    154.98776    4.80977    19.70   0.1857   0.0358   -19.38   0   0
 128885    154.99245    4.81729    21.64   0.5885   0.0973   -21.61   0   0
 128886    155.01341    4.77893    19.43   0.4097   0.0959   -21.92   0   0
 128924    155.47604    4.11050    21.72   0.4906   0.0256   -20.68   0   0
 128925    155.48380    4.07931    20.60   0.5877   0.0344   -22.54   1   0
 128926    155.48032    4.07933    20.99   0.5595   0.0002   -21.51   0   1
 128927    155.47995    4.06942    20.19   0.4254   0.0656   -21.50   1   0
 128940    154.86554    4.35675    21.91   0.6232   0.0989   -21.30   0   0
 128941    154.86816    4.39947    21.65   0.4079   0.0584   -19.81   0   0
 128942    154.87094    4.41513    22.17   0.4246   0.0815   -19.43   0   0
 128943    154.86952    4.46593    22.28   0.5789   0.0538   -20.75   0   0
 128944    154.88171    4.42903    22.45   0.7250   0.1193   -21.40   0   0
 128946    154.90231    4.45813    21.29   0.5692   0.0328   -21.52   0   0
 128947    154.89395    4.51294    21.00   0.5337   0.1201   -20.88   0   0
 128948    154.89900    4.36474    21.26   0.4178   0.1018   -20.02   0   0
 128949    154.89909    4.33948    20.04   0.3772   0.0901   -21.23   0   0
 128950    154.88971    4.51589    20.48   0.2289   0.0529   -19.27   0   0
 128951    154.88501    4.45966    21.19   0.4070   0.0485   -19.78   0   0
 128952    154.87984    4.53748    19.92   0.2834   0.0624   -20.19   0   0
 128953    154.88574    4.36408    21.37   0.4092   0.1110   -20.04   0   0
 128954    154.88271    4.39879    19.93   0.3890   0.0251   -21.57   1   0
 128955    154.88263    4.36601    20.83   0.3287   0.0644   -19.76   0   0
 128956    154.87714    4.46662    19.99   0.2501   0.0286   -20.08   0   0
 128957    154.87582    4.43480    20.41   0.3880   0.0804   -21.05   1   0
 128958    154.87535    4.42312    22.01   0.6657   0.0916   -21.99   1   0
 128959    154.87552    4.41005    20.69   0.4674   0.1034   -21.17   0   0
 128960    154.86810    4.53043    21.03   0.3886   0.0365   -20.42   0   0
 128961    154.86948    4.50705    19.28   0.2541   0.0538   -20.79   1   0
 128962    154.87416    4.34984    21.11   0.5429   0.1077   -21.14   0   0
 128963    154.86400    4.50812    20.86   0.4421   0.0520   -21.03   0   0
 128964    154.85434    4.52194    20.48   0.3262   0.0824   -20.07   0   0
 128965    154.86415    4.34049    19.99   0.4320   0.0791   -21.72   1   0
 128966    154.85828    4.41902    20.04   0.2776   0.0356   -20.25   0   0
 128967    154.85629    4.39589    21.45   0.4530   0.0975   -20.08   0   0
 128968    154.84692    4.44924    20.96   0.2832   0.0357   -19.51   1   0
 128969    154.83998    4.41310    20.81   0.3840   0.0812   -20.28   0   0
 128970    154.84218    4.33718    20.48   0.3884   0.0769   -20.92   0   0
 128971    154.83400    4.49167    20.90   0.5083   0.0808   -21.21   0   0
 128972    154.82785    4.50984    20.59   0.5858   0.0849   -22.27   1   0
 128973    154.88670    4.46674    21.11   0.5020   0.0275   -21.34   0   0
 128974    154.89812    4.37128    20.80   0.5492   0.1127   -21.63   0   0
 128975    154.89795    4.37700    21.11   0.4888   0.0420   -21.15   1   0
 128976    154.89763    4.47639    21.93   0.6592   0.0486   -21.86   0   0
 128977    154.90440    4.37909    22.33   0.4356   0.0579   -19.52   0   0
 128978    154.90277    4.44200    21.86   0.6444   0.0621   -21.56   1   0
 128979    154.90710    4.44536    21.80   0.5716   0.0912   -21.18   0   0
 128980    154.90842    4.44154    21.16   0.5526   0.0239   -21.77   1   0
 128981    154.91252    4.38335    22.14   0.6321   0.0814   -21.29   0   0
 128982    154.91072    4.50971    22.35   0.6164   0.0276   -21.04   0   0
 128983    154.91794    4.47308    21.15   0.5785   0.0212   -21.91   1   0
 128984    154.85556    4.37096    22.42   0.5648   0.0521   -20.44   0   0
 128985    154.87189    4.45258    22.28   0.7301   0.1358   -21.06   0   0
 128986    154.90459    4.41653    22.43   0.6772   0.1283   -21.51   0   0
 128987    154.90643    4.48260    22.47   0.6763   0.1087   -21.66   0   0
 128988    154.84651    4.48155    22.45   0.7402   0.1348   -21.68   0   0
 128989    155.97453    4.39370    20.09   0.2161   0.0511   -19.52   0   0
 128990    155.99045    4.44667    21.72   0.3425   0.0250   -19.26   0   0
 128993    155.96313    4.50725    18.00   0.1617   0.0168   -20.92   1   0
 128995    155.97118    4.40750    17.59   0.1918   0.0000   -21.74   1   1
 128997    155.97643    4.39899    18.93   0.1939   0.0205   -20.48   1   0
 128998    155.98010    4.50116    17.78   0.0925   0.0250   -19.66   0   0
 129001    155.64940    4.51546    20.87   0.5027   0.1004   -21.07   0   0
 129002    155.57208    4.50903    21.80   0.6602   0.0845   -21.90   0   0
 129003    155.57860    4.40203    22.38   0.7262   0.1196   -20.86   0   0
 129004    155.58720    4.39772    22.01   0.7106   0.0942   -21.76   0   0
 129005    155.58844    4.38488    21.63   0.7417   0.1012   -22.74   0   0
 129006    155.63113    4.49449    22.04   0.6657   0.1313   -21.35   0   0
 129016    155.63213    4.48518    21.35   0.6521   0.0768   -22.10   0   0
 129017    155.60432    4.51082    20.58   0.4915   0.0465   -21.83   0   0
 129018    155.60721    4.51224    21.55   0.4189   0.1042   -20.08   0   0
 129019    155.61087    4.49722    21.80   0.3683   0.1062   -19.36   0   0
 129020    155.61220    4.50690    21.82   0.5879   0.1098   -21.20   0   0
 129021    155.61520    4.49142    22.16   0.7907   0.0962   -22.61   0   0
 129022    155.61633    4.46976    21.43   0.6847   0.0931   -21.88   0   0
 129023    155.58694    4.47929    18.58   0.2517   0.0305   -21.57   1   0
 129024    155.63165    4.56768    17.99   0.0915   0.0201   -19.46   0   0
 129025    155.62332    4.39677    19.49   0.1970   0.0341   -19.85   0   0
 129026    155.61031    4.46208    21.19   0.5930   0.1186   -22.14   0   0
 129027    155.58563    4.36949    19.23   0.1989   0.0254   -20.18   0   0
 129028    155.57404    4.54491    17.96   0.2089   0.0219   -21.58   1   0
 129029    155.62025    4.41467    16.99   0.1965   0.0000   -22.47   1   1
 129030    155.61131    4.39907    16.51   0.1603   0.0000   -22.44   1   1
 129031    155.55896    4.48247    22.35   0.6953   0.1137   -21.63   0   0
 129032    155.51089    4.47668    22.33   0.7244   0.1073   -22.10   0   0
 129033    155.56973    4.51797    22.02   0.5305   0.0494   -20.55   1   0
 129034    155.56203    4.56237    21.99   0.7614   0.0955   -22.26   1   0
 129035    155.55818    4.46533    21.98   0.8075   0.0683   -22.92   0   0
 129036    155.55490    4.51612    21.15   0.6277   0.1170   -21.84   0   0
 129037    155.55901    4.39158    21.59   0.6688   0.1326   -21.70   0   0
 129038    155.55157    4.43970    20.36   0.6332   0.0300   -23.24   1   0
 129039    155.54623    4.49989    21.60   0.5950   0.0719   -21.59   0   0
 129040    155.54274    4.51184    21.29   0.7463   0.0843   -22.95   1   0
 129041    155.54070    4.48435    21.90   0.5666   0.0995   -20.84   0   0
 129042    155.53740    4.50274    20.69   0.4040   0.0297   -20.91   1   0
 129043    155.53546    4.51010    21.91   0.7109   0.0921   -22.06   0   0
 129044    155.52956    4.52324    21.69   0.5047   0.1170   -20.56   0   0
 129045    155.51392    4.56543    21.60   0.7210   0.0519   -22.78   1   0
 129046    155.50887    4.55148    22.10   0.7311   0.1219   -22.15   0   0
 129047    155.50665    4.51162    21.58   0.5029   0.0352   -20.96   1   0
 129048    155.50195    4.52996    21.84   0.6209   0.0272   -21.68   0   0
 129049    155.50545    4.38202    21.94   0.6541   0.0292   -21.80   0   0
 129050    155.56984    4.51161    21.68   0.6877   0.0430   -22.34   0   0
 129051    155.57404    4.37807    21.50   0.6619   0.0881   -21.88   0   0
 129052    155.57257    4.40925    20.77   0.4618   0.0982   -21.23   0   0
 129053    155.56859    4.45478    20.60   0.3031   0.0643   -20.01   0   0
 129054    155.55841    4.49813    20.39   0.4127   0.1094   -21.03   0   0
 129055    155.55707    4.44857    19.87   0.1926   0.0945   -19.26   0   0
 129056    155.55991    4.42753    20.98   0.6620   0.0002   -22.20   1   1
 129057    155.54968    4.50380    20.74   0.6323   0.1142   -21.81   0   0
 129058    155.55325    4.39334    20.96   0.3535   0.0551   -19.84   0   0
 129059    155.55016    4.40822    20.23   0.2745   0.0447   -20.03   0   0
 129060    155.53020    4.55133    19.74   0.2806   0.0748   -20.56   0   0
 129061    155.53268    4.48014    20.46   0.5174   0.0002   -22.36   1   1
 129062    155.53632    4.40147    20.86   0.3840   0.0874   -20.53   0   0
 129063    155.52368    4.56283    20.08   0.3063   0.0588   -20.54   1   0
 129064    155.52013    4.55987    21.34   0.5706   0.0320   -21.70   0   0
 129065    155.52220    4.42319    19.51   0.2196   0.0306   -20.23   1   0
 129066    155.52161    4.40628    21.43   0.3947   0.0730   -19.65   0   0
 129067    155.52031    4.43831    21.04   0.3150   0.0379   -19.30   0   0
 129068    155.51617    4.46278    20.60   0.5139   0.0002   -21.91   1   1
 129069    155.51013    4.51531    21.45   0.4824   0.0968   -20.60   0   0
 129070    155.50758    4.52211    20.99   0.4731   0.0307   -21.34   0   0
 129071    155.50822    4.50684    21.28   0.3315   0.0702   -19.53   1   0
 129072    155.50642    4.54459    21.09   0.6630   0.0002   -22.64   1   1
 129073    155.50420    4.52744    20.88   0.4832   0.1012   -21.00   0   0
 129074    155.53198    4.50069    20.06   0.3767   0.0878   -21.00   0   0
 129075    155.50540    4.39824    19.19   0.3541   0.0436   -21.63   0   0
 129076    155.53297    4.47084    18.24   0.1420   0.0222   -20.26   0   0
 129078    155.50711    4.49457    21.36   0.6186   0.0313   -22.20   1   0
 129079    155.55489    4.38292    19.31   0.2126   0.0427   -20.28   0   0
 129080    155.52147    4.55074    17.87   0.1144   0.0170   -20.16   1   0
 129081    155.51320    4.36200    17.61   0.1561   0.0000   -21.20   1   1
 129082    155.54793    4.42936    21.89   0.6534   0.0863   -21.85   0   0
 129083    155.62680    4.48560    21.47   0.4565   0.0628   -20.56   0   0
 129084    155.62877    4.48328    21.20   0.5818   0.0194   -21.94   1   0
 129085    155.63364    4.49180    20.88   0.5947   0.0415   -22.24   0   0
 129086    155.64134    4.38150    21.74   0.4045   0.0830   -19.64   0   0
 129087    155.64546    4.48063    22.15   0.5056   0.1158   -20.01   0   0
 129088    155.64453    4.56759    21.29   0.5246   0.0248   -21.41   1   0
 129107    155.79773    4.09984    21.18   0.5484   0.0694   -21.80   0   0
 129153    155.98750    4.38747    19.23   0.1843   0.0262   -20.03   0   0
 129154    155.98788    4.38633    21.08   0.4394   0.0834   -20.13   0   0
 129155    155.98477    4.47669    17.22   0.3266   0.0001   -23.77   1   1
 129156    155.98578    4.46859    18.93   0.3270   0.0001   -21.94   1   1
 129157    155.98660    4.46912    20.19   0.2158   0.0264   -19.56   0   0
 129158    155.99864    4.40296    18.07   0.2240   0.0000   -21.70   1   1
 129159    155.99461    4.40325    18.29   0.1830   0.0154   -20.94   1   0
 129160    155.99390    4.40315    18.97   0.2835   0.0322   -21.42   1   0
 129161    155.99747    4.40488    20.33   0.2294   0.0385   -19.48   0   0
 129162    155.99751    4.53396    18.84   0.1856   0.0099   -20.41   0   0
 129163    155.99995    4.52130    17.86   0.2026   0.0212   -21.66   1   0
 129167    155.97565    4.41393    20.21   0.3391   0.0920   -20.41   0   0
 129168    155.97063    4.54185    20.60   0.3932   0.0827   -20.23   0   0
 129169    155.97975    4.40429    19.38   0.2064   0.0284   -20.06   1   0
 129172    155.96452    4.41638    20.97   0.5202   0.1042   -21.23   0   0
 129173    155.96272    4.44142    21.50   0.5544   0.0397   -21.42   0   0
 129174    155.96246    4.58276    20.99   0.4151   0.0747   -20.47   1   0
 129175    155.97717    4.39390    20.15   0.4022   0.0507   -21.32   0   0
 129176    155.97459    4.48999    19.75   0.3533   0.0248   -21.41   0   0
 129177    155.97581    4.47736    20.91   0.4093   0.0418   -20.73   0   0
 129178    155.97655    4.48553    20.05   0.3296   0.0533   -20.91   0   0
 129179    155.97604    4.47271    21.22   0.3871   0.0353   -20.22   0   0
 129180    155.98273    4.47082    21.00   0.3538   0.0510   -20.02   0   0
 129181    155.98207    4.48495    21.42   0.3704   0.0822   -19.69   0   0
 129182    155.98265    4.51687    20.64   0.3819   0.0760   -20.12   0   0
 129183    155.98737    4.49353    20.24   0.2310   0.0534   -19.41   0   0
 129184    155.98837    4.48238    21.06   0.4890   0.1002   -20.64   0   0
 129185    155.99553    4.41754    20.10   0.2739   0.0184   -20.28   0   0
 129186    155.99405    4.46572    20.18   0.3141   0.0319   -20.54   1   0
 129187    155.99471    4.46972    20.49   0.3365   0.0276   -20.44   0   0
 129188    155.99774    4.50064    20.22   0.2846   0.0539   -19.96   0   0
 129189    155.99886    4.49400    21.20   0.4082   0.0415   -20.40   0   0
 129190    155.99983    4.55433    20.78   0.5682   0.0754   -21.72   1   0
 129199    155.95398    4.48939    21.74   0.4399   0.0839   -19.50   0   0
 129200    155.95413    4.52544    21.37   0.5909   0.0850   -21.60   0   0
 129201    155.95360    4.54919    22.48   0.8441   0.1002   -22.74   0   0
 129202    155.96033    4.48395    21.00   0.4528   0.1132   -20.42   0   0
 129203    155.96246    4.46550    21.55   0.5009   0.0421   -20.91   1   0
 129231    155.65114    4.51206    21.65   0.5450   0.0189   -21.24   0   0
 129232    155.64935    4.56935    22.09   0.7525   0.0709   -22.44   0   0
 129233    155.59415    4.49035    22.03   0.7330   0.1048   -22.68   0   0
 129234    155.61234    4.52818    22.45   0.8101   0.1334   -22.60   0   0
 129235    155.61298    4.52029    22.33   0.7106   0.0969   -21.47   1   0
 129318    155.01959    4.90083    21.31   0.3701   0.0655   -19.99   0   0
 129319    155.06143    4.84406    19.83   0.4227   0.0745   -21.53   1   0
 129320    154.95752    4.81793    21.46   0.5407   0.0725   -21.10   1   0
 129321    154.97424    4.75493    20.16   0.4194   0.0496   -21.51   1   0
 129322    154.97417    4.79332    20.84   0.3003   0.0493   -19.23   0   0
 129323    154.98288    4.84435    20.67   0.4022   0.0408   -20.85   0   0
 129324    154.99568    4.86347    20.99   0.4350   0.0909   -20.85   0   0
 129325    155.00900    4.79651    20.14   0.4033   0.0782   -21.27   1   0
 129326    155.00885    4.89027    21.77   0.7660   0.1400   -21.53   0   0
 129327    155.02296    4.92663    21.71   0.4504   0.1027   -19.94   0   0
 129328    155.02965    4.82354    20.53   0.6821   0.0004   -22.79   0   1
 129329    155.03180    4.79173    20.59   0.3763   0.0349   -20.77   1   0
 129330    155.02968    4.93652    20.78   0.3722   0.0971   -20.25   0   0
 129331    155.03998    4.79671    20.60   0.2754   0.0752   -19.59   0   0
 129332    155.03844    4.85670    20.15   0.5381   0.0001   -22.61   1   1
 129333    155.04553    4.77645    20.49   0.4621   0.0167   -21.64   1   0
 129334    155.05086    4.84221    20.88   0.3985   0.0939   -20.57   0   0
 129335    155.06105    4.85005    21.54   0.4690   0.1049   -20.50   0   0
 129336    155.05753    4.95490    20.64   0.4684   0.0839   -21.21   1   0
 129337    155.05995    4.91500    20.85   0.5768   0.0787   -21.93   1   0
 129338    154.96024    4.77836    20.84   0.5418   0.0501   -21.99   1   0
 129339    154.95953    4.84654    21.98   0.6648   0.0646   -21.67   1   0
 129340    154.96324    4.78950    21.50   0.4172   0.0729   -19.54   0   0
 129341    154.96347    4.78698    21.36   0.6461   0.0703   -21.84   1   0
 129342    154.95976    4.89935    21.95   0.6543   0.0791   -21.66   0   0
 129343    154.96814    4.75747    21.89   0.7069   0.0938   -21.93   1   0
 129344    154.96394    4.88615    21.15   0.5279   0.0312   -21.66   1   0
 129345    154.97578    4.75761    20.56   0.6754   0.0944   -22.89   0   0
 129346    154.97749    4.81275    20.57   0.3818   0.0654   -20.75   0   0
 129347    154.98006    4.91028    21.85   0.6001   0.0910   -21.25   0   0
 129348    154.99821    4.83144    21.69   0.4916   0.0571   -20.66   1   0
 129349    154.99872    4.86021    20.90   0.3535   0.0250   -20.17   1   0
 129350    154.99454    4.95577    22.13   0.7679   0.1028   -22.29   0   0
 129351    155.01604    4.75952    22.06   0.5879   0.1201   -20.78   0   0
 129352    155.01584    4.85699    21.44   0.6187   0.0758   -21.91   1   0
 129353    155.01715    4.89167    21.10   0.6268   0.1279   -21.86   0   0
 129354    155.02003    4.86000    21.81   0.6224   0.0681   -21.35   0   0
 129355    155.03218    4.79400    22.09   0.4467   0.1106   -19.78   0   0
 129356    155.02995    4.92416    22.06   0.6453   0.0643   -21.41   0   0
 129357    155.05919    4.86224    21.36   0.5778   0.0304   -21.81   1   0
 129358    155.05804    4.94845    22.23   0.5426   0.0747   -20.23   0   0
 129359    155.06268    4.95333    21.72   0.5466   0.0530   -21.17   0   0
 129360    155.03761    4.90208    22.45   0.7878   0.0979   -21.23   0   0
 129361    155.04620    4.78726    21.79   0.4056   0.0842   -19.44   0   0
 129488    154.37846    4.92512    19.36   0.2369   0.0386   -20.35   0   0
 129544    155.26109    4.47819    18.25   0.2263   0.0138   -21.56   1   0
 129545    155.21400    4.47314    19.72   0.3245   0.0477   -21.08   0   0
 129546    155.21912    4.54970    18.90   0.1752   0.0334   -20.05   0   0
 129547    155.26999    4.51458    19.28   0.2125   0.0326   -20.24   1   0
 129548    155.21252    4.35052    18.57   0.1427   0.0377   -20.05   1   0
 129549    155.21060    4.43367    20.06   0.3141   0.0683   -20.48   0   0
 129550    155.21365    4.53079    20.75   0.3196   0.0385   -19.60   0   0
 129551    155.21959    4.40845    19.95   0.3428   0.0882   -20.64   0   0
 129552    155.21719    4.50173    20.65   0.2672   0.0574   -19.44   0   0
 129553    155.21980    4.49110    19.30   0.2416   0.0299   -20.69   1   0
 129554    155.22176    4.44767    20.58   0.3903   0.0849   -20.19   0   0
 129555    155.22530    4.35226    22.14   0.4606   0.0681   -19.92   0   0
 129556    155.22624    4.42189    20.08   0.4213   0.0370   -21.73   1   0
 129557    155.23524    4.36356    21.40   0.3803   0.0784   -19.40   0   0
 129558    155.23958    4.41796    18.53   0.2560   0.0593   -21.54   1   0
 129559    155.23453    4.54392    20.66   0.2339   0.0489   -19.27   0   0
 129560    155.23978    4.44233    21.84   0.4997   0.0854   -19.87   0   0
 129561    155.24551    4.35857    20.91   0.4077   0.0833   -20.25   0   0
 129562    155.24384    4.40361    20.28   0.3010   0.0569   -20.20   1   0
 129563    155.24608    4.41779    20.54   0.5691   0.0003   -22.50   1   1
 129564    155.24310    4.50797    20.40   0.4178   0.0271   -21.31   0   0
 129565    155.84203    4.46494    19.75   0.3818   0.0576   -21.28   0   0
 129566    155.85878    4.53366    19.85   0.3973   0.1088   -21.28   0   0
 129567    155.83778    4.50052    18.22   0.1945   0.0144   -21.17   1   0
 129568    155.81328    4.43262    19.97   0.2038   0.0320   -19.50   0   0
 129569    155.81105    4.43312    18.54   0.2022   0.0223   -20.84   0   0
 129570    155.86046    4.51025    20.25   0.3487   0.0213   -20.78   0   0
 129571    155.85139    4.37844    20.83   0.4293   0.0294   -21.09   1   0
 129572    155.34186    4.48884    22.24   0.7847   0.0988   -22.08   0   0
 129573    155.33244    4.45895    22.43   0.7476   0.1134   -21.65   0   0
 129574    155.34796    4.52717    21.17   0.4849   0.1007   -20.99   0   0
 129575    155.34830    4.50670    21.97   0.4771   0.1173   -19.77   0   0
 129576    155.34492    4.55505    22.13   0.6679   0.0929   -21.35   0   0
 129577    155.35045    4.38576    21.85   0.6722   0.0424   -21.97   1   0
 129578    155.33693    4.37430    21.37   0.6146   0.0867   -21.93   0   0
 129579    155.33249    4.35774    22.16   0.4563   0.1055   -19.74   0   0
 129580    155.32236    4.40219    21.68   0.5910   0.1066   -21.06   0   0
 129581    155.31610    4.47880    21.70   0.7756   0.1214   -22.12   0   0
 129582    155.31407    4.39964    20.98   0.6840   0.0583   -22.88   1   0
 129583    155.30545    4.48078    20.99   0.5005   0.0442   -21.42   1   0
 129584    155.29689    4.49172    21.85   0.7003   0.1252   -21.24   0   0
 129585    155.29727    4.37661    21.83   0.5492   0.0969   -20.98   0   0
 129586    155.28174    4.46304    21.93   0.4508   0.0346   -20.26   1   0
 129587    155.28555    4.36980    21.83   0.5483   0.0552   -20.96   1   0
 129588    155.28108    4.39565    22.30   0.8014   0.0852   -22.67   0   0
 129589    155.23097    4.54390    21.86   0.5822   0.0939   -21.34   0   0
 129590    155.22476    4.51032    21.26   0.6029   0.0518   -22.07   1   0
 129591    155.22856    4.38124    21.91   0.7395   0.0892   -22.44   0   0
 129592    155.22252    4.49380    20.70   0.5409   0.0202   -22.17   1   0
 129593    155.22362    4.43345    21.25   0.5757   0.1215   -21.86   0   0
 129657    155.21442    4.53938    21.13   0.5037   0.0142   -21.42   0   0
 129658    155.21681    4.46910    21.87   0.6329   0.0925   -21.67   0   0
 129659    155.21495    4.45768    20.56   0.4189   0.0288   -21.25   1   0
 129660    155.21663    4.40823    21.27   0.4522   0.0284   -20.79   0   0
 129661    155.21512    4.41252    21.87   0.5133   0.0432   -20.52   0   0
 129662    155.87769    4.44956    19.64   0.2489   0.0195   -20.41   0   0
 129663    155.93941    4.52100    20.55   0.5272   0.0247   -22.09   1   0
 129664    155.89029    4.39216    19.07   0.2350   0.0165   -20.85   0   0
 129665    155.89238    4.39048    20.15   0.4018   0.0808   -20.71   0   0
 129666    155.91588    4.49878    19.46   0.2115   0.0259   -20.12   0   0
 129667    155.93567    4.45895    18.26   0.1907   0.0143   -21.09   1   0
 129668    155.94347    4.47128    18.68   0.2097   0.0134   -20.90   1   0
 129669    155.95099    4.49327    19.04   0.2907   0.0170   -21.49   1   0
 129670    155.87193    4.52380    19.44   0.2121   0.0459   -19.92   0   0
 129671    155.89149    4.52714    19.77   0.2391   0.0692   -19.94   0   0
 129672    155.89450    4.46823    19.55   0.1976   0.0826   -19.75   0   0
 129673    155.91792    4.49402    20.22   0.3868   0.0679   -20.58   0   0
 129674    155.92204    4.46657    20.64   0.2662   0.0277   -19.61   0   0
 129675    155.87581    4.55182    19.55   0.1730   0.0784   -19.30   0   0
 129676    155.88385    4.39095    19.72   0.2007   0.0238   -19.68   0   0
 129677    155.88083    4.55662    20.89   0.3007   0.0630   -19.59   0   0
 129678    155.88609    4.45510    20.41   0.3920   0.0357   -21.09   1   0
 129679    155.88632    4.46274    20.82   0.6096   0.0001   -22.07   1   1
 129680    155.88892    4.44000    21.44   0.6731   0.1165   -21.65   0   0
 129681    155.21344    4.37621    22.13   0.5381   0.0953   -20.30   0   0
 129682    155.25189    4.51635    20.45   0.2773   0.0444   -19.56   0   0
 129683    155.25099    4.52502    20.75   0.4180   0.0759   -20.83   0   0
 129684    155.26059    4.36794    20.64   0.2645   0.0667   -19.31   0   0
 129685    155.25276    4.41357    21.84   0.5904   0.0399   -21.39   1   0
 129686    155.25383    4.41235    20.75   0.2505   0.0548   -19.28   0   0
 129687    155.24803    4.49399    21.21   0.4082   0.0827   -20.21   0   0
 129688    155.24815    4.48325    20.50   0.5784   0.1049   -22.01   0   0
 129689    155.81354    4.45283    19.54   0.2675   0.0268   -20.74   1   0
 129690    155.81616    4.40953    19.56   0.2845   0.0495   -20.83   1   0
 129691    155.81642    4.43100    20.06   0.3034   0.0719   -20.48   0   0
 129692    155.82106    4.39125    22.09   0.7323   0.0708   -22.17   0   0
 129693    155.81935    4.51171    19.74   0.1913   0.0273   -19.59   0   0
 129694    155.81714    4.51154    21.33   0.6296   0.1125   -21.36   0   0
 129695    155.82790    4.51197    21.24   0.3578   0.1018   -19.69   0   0
 129696    155.82629    4.55060    21.53   0.4057   0.0916   -19.87   0   0
 129697    155.83827    4.48128    20.26   0.5393   0.0001   -22.66   1   1
 129698    155.84244    4.53879    20.30   0.2579   0.0870   -19.75   0   0
 129699    155.85452    4.46735    20.15   0.3815   0.0574   -21.02   1   0
